t,ncon,contact_force_total,q_joint_0,qref_joint_0,tau_joint_0,q_joint_3,qref_joint_3,tau_joint_3,q_joint_4,qref_joint_4,tau_joint_4,q_joint_1,qref_joint_1,tau_joint_1,q_joint_5,qref_joint_5,tau_joint_5,q_joint_6,qref_joint_6,tau_joint_6,q_joint_2,qref_joint_2,tau_joint_2,q_joint_7,qref_joint_7,tau_joint_7,q_joint_8,qref_joint_8,tau_joint_8,input_sigma_close,input_sigma_adapt,object_scanned_mug_x,object_scanned_mug_y,object_scanned_mug_z
0.33,0.0,0.0,-0.00022350422709239347,0.3074938533319226,0.001848383782871324,0.08907293714290707,0.30143451964565376,0.0012814626510790409,0.13669206451299853,0.24200819450055291,0.0006439148672611985,0.013780083292515913,0.3074938533319226,0.0017641271037714555,0.07095235816653674,0.2978184541068005,0.001368386437002139,0.1785186391181997,0.2978184541068005,0.0007314533502495645,0.02975483016471956,0.30143451964565376,0.001633272250606417,0.041805067437493,0.23723929135208133,0.0011771388652294366,0.13843745885385447,0.23439332391965625,0.0005878175054057042,8.0,0.0,0.04456542074649938,0.12498188939521797,0.07925603314637604
0.332,0.0,0.0,0.00013026249134205062,0.3074938533319226,0.0018463041453540899,0.09029654469525955,0.30143451964565376,0.0012741694950164802,0.13870340571082315,0.24200819450055291,0.0006318967799253263,0.014092779789895024,0.3074938533319226,0.0017622826202364401,0.07216116337098831,0.2978184541068005,0.0013611965756415829,0.18113791771457755,0.2978184541068005,0.0007157988899316049,0.03029299568924553,0.30143451964565376,0.0016300781368856051,0.04256882935102799,0.23723929135208133,0.0011726053434875298,0.14045872833389694,0.23439332391965625,0.0005757351903948107,8.0,0.0,0.04456274510465695,0.12498177366228722,0.07926070371936102
0.334,0.0,0.0,0.0004912480727823988,0.3074938533319226,0.001844181545043483,0.09152815992080315,0.30143451964565376,0.0012668278497023652,0.14072278020945755,0.24200819450055291,0.0006198287327383785,0.014410820215236908,0.3074938533319226,0.0017604064412521654,0.07338041631944608,0.2978184541068005,0.0013539437444148733,0.18376699900132448,0.2978184541068005,0.0007000832183533379,0.030836991188673175,0.30143451964565376,0.0016268491437384494,0.04334077357885865,0.23723929135208133,0.00116802277200632,0.1424872334538896,0.23439332391965625,0.0005636075735145559,8.0,0.0,0.044560069462814524,0.12498165792935646,0.079265374292346
0.336,0.0,0.0,0.0008595109866423687,0.3074938533319226,0.0018420156315548412,0.09276770852073542,0.30143451964565376,0.0012594381583491037,0.14274989361991888,0.24200819450055291,0.0006077124857465721,0.014734266275117225,0.3074938533319226,0.001758498198700114,0.07461006894908002,0.2978184541068005,0.0013466282267241266,0.18640548252957642,0.2978184541068005,0.0006843087306328563,0.031386833552651636,0.30143451964565376,0.0016235851707418836,0.044120906922863884,0.23723929135208133,0.001163391106639336,0.14452265863497346,0.23439332391965625,0.0005514365427945998,8.0,0.0,0.0445573938209721,0.12498154219642571,0.07927004486533097
0.338,0.0,0.0,0.0012351097654984015,0.3074938533319226,0.0018398060540716812,0.09401511576755663,0.30143451964565376,0.0012520008667495101,0.1447844505530756,0.24200819450055291,0.0005955498052838042,0.015063180022217277,0.3074938533319226,0.0017565575223408324,0.0758500723607539,0.2978184541068005,0.001339250310946323,0.18905296665519974,0.2978184541068005,0.0006684778294633446,0.03194253982222584,0.30143451964565376,0.0016202861165580127,0.04490923561484836,0.23723929135208133,0.0011587103065753047,0.1465646874459511,0.23439332391965625,0.0005392239917080967,8.0,0.0,0.04455471817912967,0.12498142646349496,0.07927471543831595
0.34,0.0,0.0,0.0016181029962437149,0.3074938533319226,0.0018375524613985451,0.09527030650646408,0.30143451964565376,0.001244516423268583,0.14682615466760665,0.24200819450055291,0.000583342463684864,0.015397623847862722,0.3074938533319226,0.0017545840398582317,0.07710037681195303,0.2978184541068005,0.0013318102904762796,0.1917090486062149,0.2978184541068005,0.0006525929247096047,0.032504127188717376,0.30143451964565376,0.0016169518789405676,0.045705765302385244,0.23723929135208133,0.0011539803344233978,0.14861300265832575,0.23439332391965625,0.0005269718188422309,8.0,0.0,0.04455204253728724,0.1249813107305642,0.07927938601130093
0.342,0.0,0.0,0.0020085493112041034,0.3074938533319226,0.0018352545020140732,0.09653320515677176,0.30143451964565376,0.0012369852788351383,0.1488747087181136,0.24200819450055291,0.0005710922389976776,0.01573766047448465,0.3074938533319226,0.0017525773769043595,0.07836093170980579,0.2978184541068005,0.001324308463769085,0.19437332455038642,0.2978184541068005,0.0006366564330035137,0.03307161299256095,0.30143451964565376,0.0016135823547416184,0.0465105010347143,0.23723929135208133,0.0011492011562981765,0.15066728630145843,0.23439332391965625,0.000514681927567983,8.0,0.0,0.044549366895444815,0.12498119499763345,0.0792840565842859
0.34400000000000003,0.0,0.0,0.0024065073792160227,0.3074938533319226,0.0018329118241243111,0.09780373571335671,0.30143451964565376,0.001229407886933292,0.1509298146033773,0.24200819450055291,0.0005588009146946359,0.016083352948002907,0.3074938533319226,0.0017505371571446275,0.07963168560420267,0.2978184541068005,0.0013167451343819685,0.19704538966296697,0.2978184541068005,0.0006206707773384846,0.03364501472209582,0.30143451964565376,0.0016101774399185568,0.04732344724869978,0.23723929135208133,0.0011443727419042022,0.1527272197178332,0.23439332391965625,0.0005023562257091869,8.0,0.0,0.04454669125360239,0.1249810792647027,0.07928872715727088
0.34600000000000003,0.0,0.0,0.0028120358966674903,0.3074938533319226,0.0018305240757162393,0.0990818217481337,0.30143451964565376,0.0012217847035937823,0.15299117341475116,0.24200819450055291,0.0005464702793830538,0.016434764630131514,0.3074938533319226,0.0017484630023035183,0.08091258618101647,0.2978184541068005,0.001309120611015587,0.19972483819458392,0.2978184541068005,0.0006046383866630013,0.034224350012311326,0.30143451964565376,0.001606737029541348,0.04814460775485282,0.23723929135208133,0.0011394950646202893,0.15479248361842038,0.23439332391965625,0.0004899966252109383,8.0,0.0,0.04454401561175996,0.12498096353177195,0.07929339773025586
0.34800000000000003,0.0,0.0,0.0032251935785023405,0.3074938533319226,0.0018280909046115305,0.10036738641155955,0.30143451964565376,0.0012141161873851206,0.15505848548468262,0.24200819450055291,0.0005341021265148105,0.01679195919060607,0.3074938533319226,0.0017463545322107465,0.0822035802554276,0.2978184541068005,0.0013014352075547042,0.20241126353925593,0.2978184541068005,0.0005885616954732996,0.03480963664354571,0.30143451964565376,0.0016032610178000545,0.048973985723422694,0.23723929135208133,0.0011345681015833711,0.15686275813812742,0.23439332391965625,0.00047760504180741526,8.0,0.0,0.044541339969917534,0.1249808477988412,0.07929806830324083
0.35000000000000003,0.0,0.0,0.003646039149188378,0.3074938533319226,0.0018256119585205216,0.10166035243416882,0.30143451964565376,0.0012064027994045652,0.15713145043535443,0.24200819450055291,0.0005216982540952218,0.017155000599333045,0.3074938533319226,0.0017442113648478991,0.08350461376535791,0.2978184541068005,0.0012936892431082375,0.20510425830252813,0.2978184541068005,0.0005724431434052676,0.03540089254013752,0.30143451964565376,0.0015997492980126485,0.0498115836705617,0.23723929135208133,0.0011295918337719518,0.15893772289132738,0.23439332391965625,0.00046518339468917304,8.0,0.0,0.04453866432807511,0.12498073206591044,0.07930273887622581
0.352,0.0,0.0,0.004074631333649966,0.3074938533319226,0.0018230868850964053,0.10296064212814203,0.30143451964565376,0.0011986450032689096,0.15920976722743754,0.24200819450055291,0.000509260464391191,0.017523953118460764,0.3074938533319226,0.0017420331163955371,0.08481563176501716,0.2978184541068005,0.0012858830420486558,0.20780341436971336,0.2978184541068005,0.0005562851748256344,0.035998135769028765,0.30143451964565376,0.0015962017626330975,0.05065740344456804,0.23723929135208133,0.0011245662460891176,0.16101705702745472,0.23439332391965625,0.0004527336061699733,8.0,0.0,0.04453598868623268,0.12498061633297969,0.07930740944921079
0.354,0.0,0.0,0.004511028848165602,0.3074938533319226,0.0018205153319896356,0.10426817738890824,0.30143451964565376,0.0011908432651050703,0.16129313420894753,0.24200819450055291,0.0004967905636386922,0.01789888129437206,0.3074938533319226,0.0017398194012807709,0.0861365784185655,0.2978184541068005,0.0012780169340507002,0.21050832297422786,0.2978184541068005,0.000540090238422523,0.03660138453831896,0.30143451964565376,0.00159261830325975,0.05151144621221129,0.23723929135208133,0.0011194913274450798,0.16310043928665816,0.23439332391965625,0.0004402576013532092,8.0,0.0,0.04453331304439025,0.12498050060004894,0.07931208002219577
0.356,0.0,0.0,0.004955290391231033,0.3074938533319226,0.0018178969469025419,0.10558287969678322,0.30143451964565376,0.001182998053540473,0.16338124916419558,0.24200819450055291,0.0004842903617496323,0.018279849949598425,0.3074938533319226,0.0017375698322253032,0.08746739699389577,0.2978184541068005,0.0012700912541294103,0.21321857476600908,0.2978184541068005,0.000523860786795436,0.037210657195769464,0.30143451964565376,0.0015889988106440088,0.05237371244514508,0.23723929135208133,0.0011143670708392201,0.16518754805550057,0.23439332391965625,0.0004277573077979886,8.0,0.0,0.044530637402547826,0.12498038486711818,0.07931675059518074
0.358,0.0,0.0,0.00540747463438845,0.3074938533319226,0.0018152313776441493,0.10690467011864484,0.30143451964565376,0.0011751098396932233,0.1654738093628264,0.24200819450055291,0.000471761672018144,0.018666924174655566,0.3074938533319226,0.001735284020293945,0.08880802985653946,0.2978184541068005,0.0012621063426774286,0.2159337598800037,0.2978184541068005,0.0005075992760447487,0.03782597222725713,0.30143451964565376,0.0015853431746993057,0.05324420190641134,0.23723929135208133,0.0011091934734416176,0.16727806142269544,0.23439332391965625,0.00041523465518493414,8.0,0.0,0.0445279617607054,0.12498026913418743,0.07932142116816572
0.36,0.0,0.0,0.005867640213022338,0.3074938533319226,0.0018125182721852049,0.10823346930964714,0.30143451964565376,0.0011671790971620535,0.16757051160893421,0.24200819450055291,0.00045920631082635904,0.01906016931980026,0.3074938533319226,0.0017329615749436024,0.09015841846369968,0.2978184541068005,0.0012540625455015665,0.21865346800471389,0.2978184541068005,0.0004913081653607809,0.03844734825517663,0.30143451964565376,0.0015816512845103798,0.05412291363704078,0.23723929135208133,0.00110397053667402,0.16937165723486988,0.23439332391965625,0.0004026915749817649,8.0,0.0,0.04452528611886297,0.12498015340125668,0.0793260917411507
0.362,0.0,0.0,0.006335845717122523,0.3074938533319226,0.0018097572787134015,0.10956919751497449,0.30143451964565376,0.0011592063020160399,0.16967105229024856,0.24200819450055291,0.0004466260973497122,0.019459650986708436,0.3074938533319226,0.001730602104072734,0.09151850335841513,0.2978184541068005,0.001245960213858605,0.22137728845078936,0.2978184541068005,0.0004749899166125198,0.03907480403679059,0.30143451964565376,0.0015779230283428627,0.05500984594275407,0.23723929135208133,0.0010986982662902433,0.1714680131523438,0.23439332391965625,0.00039013000010871824,8.0,0.0,0.044522610477020545,0.12498003766832592,0.07933076231413567
0.364,0.0,0.0,0.006812149682014998,0.3074938533319226,0.0018069480456888002,0.11091177457163742,0.30143451964565376,0.0011511919327840757,0.1717751274273816,0.24200819450055291,0.0004340228532618261,0.019865435020074335,0.3074938533319226,0.001728205214071285,0.09288822416385847,0.2978184541068005,0.0012377997044903124,0.22410481021965387,0.2978184541068005,0.000458646993936067,0.03970835846252682,0.30143451964565376,0.001574158293653179,0.05590499638076813,0.23723929135208133,0.0010933766724559636,0.17356680670491512,0.23439332391965625,0.0003775518646038747,8.0,0.0,0.04451993483517812,0.12497992193539517,0.07933543288712065
0.366,0.0,0.0,0.007296610579061081,0.3074938533319226,0.0018040902218994456,0.11226111991031161,0.30143451964565376,0.001143136470444098,0.17388243272312848,0.24200819450055291,0.00042139840243902787,0.020277587499130726,0.3074938533319226,0.0017257705098710895,0.09426751957777285,0.2978184541068005,0.0012295813796576523,0.22683562207215335,0.2978184541068005,0.00044228186332287997,0.04034803055422183,0.30143451964565376,0.001570356967098762,0.05680836174671216,0.23723929135208133,0.0010880057698278791,0.17566771534764072,0.23439332391965625,0.00036495910328844685,8.0,0.0,0.04451725919333569,0.12497980620246442,0.07934010346010563
0.368,0.0,0.0,0.007789286806325482,0.3074938533319226,0.0018011834565171692,0.11361715255722135,0.30143451964565376,0.0011350403984120528,0.1759926636118122,0.24200819450055291,0.00040875457066454665,0.020696174729090043,0.3074938533319226,0.0017232975949967512,0.09565632736705007,0.2978184541068005,0.001221305607174166,0.2295693125972141,0.2978184541068005,0.000425896992207883,0.04099383946330987,0.30143451964565376,0.0015665189345485918,0.05771993806165774,0.23723929135208133,0.001082585577632215,0.17777041651660302,0.23439332391965625,0.0003523536514320932,8.0,0.0,0.044514583551493264,0.12497969046953367,0.0793447740330906
0.37,0.0,0.0,0.00829023667921387,0.3074938533319226,0.0017982273991535827,0.11497979113606921,0.30143451964565376,0.0011269042025305945,0.17810551530866486,0.24200819450055291,0.00039609318533244425,0.02112126323250639,0.3074938533319226,0.0017207860716169955,0.09705458436245414,0.2978184541068005,0.0012129727604385028,0.23230547028049875,0.2978184541068005,0.0004094948490575185,0.041645804468956764,0.30143451964565376,0.0015626440810940635,0.058639720559267604,0.23723929135208133,0.0010771161197425415,0.1798745876846519,0.23439332391965625,0.00033973744441831937,8.0,0.0,0.04451190790965084,0.12497957473660291,0.07934944460607558
0.372,0.0,0.0,0.008799518421080498,0.3074938533319226,0.0017952216999162524,0.11634895387001307,0.30143451964565376,0.0011187283710575075,0.18022068285923643,0.24200819450055291,0.00038341607515132833,0.021552919740558358,0.3074938533319226,0.001718235540596497,0.09846222645349355,0.2978184541068005,0.0012045832184660785,0.23504368357304808,0.2978184541068005,0.00039307790295781066,0.04230394497613771,0.30143451964565376,0.001558732291060182,0.05956770367306737,0.23723929135208133,0.0010715974247568823,0.18197990641711165,0.23439332391965625,0.0003271124174100262,8.0,0.0,0.04450923226780841,0.12497945900367216,0.07935411517906056
0.374,0.0,0.0,0.009317190153806484,0.3074938533319226,0.0017921660094650524,0.11772455858369231,0.30143451964565376,0.0011105133946538441,0.1823378611888231,0.24200819450055291,0.0003707250698478989,0.021991211184252558,0.3074938533319226,0.0017156456015481854,0.09987918858344606,0.2978184541068005,0.0011961373659198418,0.23778354095989676,0.2978184541068005,0.00037664862320251465,0.042968280513658356,0.30143451964565376,0.0015547834480170964,0.06050388102384479,0.23723929135208133,0.0010660295260740836,0.18408605042744303,0.23439332391965625,0.0003144805050152676,8.0,0.0,0.04450655662596598,0.12497934327074141,0.07935878575204554
0.376,0.0,0.0,0.009843309888349349,0.3074938533319226,0.0017890599790686965,0.11910652270530435,0.30143451964565376,0.0011022597663717687,0.18445674515190644,0.24200819450055291,0.0003580219998703788,0.02243620468554784,0.3074938533319226,0.00171301585288602,0.10130540474453929,0.2978184541068005,0.0011876355931401267,0.24052463102865057,0.2978184541068005,0.0003602094788814226,0.043638830732118356,0.30143451964565376,0.0015507974347919724,0.06144824540718082,0.23723929135208133,0.0010604124619694193,0.18619269763285004,0.23439332391965625,0.0003018436409532794,8.0,0.0,0.044503880984123556,0.12497922753781066,0.07936345632503052
0.378,0.0,0.0,0.010377935515264386,0.3074938533319226,0.0017859032606614394,0.12049476326873307,0.30143451964565376,0.0010939679816420963,0.18657702958159486,0.24200819450055291,0.00034530869609187886,0.022887967548400147,0.3074938533319226,0.0017103458918782484,0.10274080797329074,0.2978184541068005,0.0011790782961735673,0.24326654253801366,0.2978184541068005,0.0003437629384688997,0.04431561540181668,0.30143451964565376,0.0015467741334812127,0.06240078878111701,0.23723929135208133,0.001054746275669403,0.18829952620982124,0.23439332391965625,0.0002892037577208373,8.0,0.0,0.04450120534228113,0.1249791118048799,0.07936812689801549
0.38,0.0,0.0,0.010921124795198484,0.3074938533319226,0.0017826955068999493,0.12188919691573068,0.30143451964565376,0.0010856385382615242,0.1886984093390594,0.24200819450055291,0.00033258698951374834,0.02334656724972797,0.3074938533319226,0.0017076353147011346,0.10418533034601063,0.2978184541068005,0.0011704658768010587,0.24600886448625328,0.2978184541068005,0.00032731146941272115,0.04499865441059792,0.30143451964565376,0.0015427134254630227,0.06336150225396346,0.23723929135208133,0.0010490310154257858,0.1904062146495956,0.23439332391965625,0.0002765627862590101,8.0,0.0,0.0444985297004387,0.12497899607194915,0.07937279747100047
